id,protein_name,binds,y_pred,proba_pos,molecule_smiles,buildingblock1_smiles,buildingblock2_smiles,buildingblock3_smiles
13579,HSA,0,1,0.55,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccn[nH]2)nc(NCC2CCC(=C)CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C1CCC(CN)CC1.Cl,Cl.NCCNC(=O)c1ccn[nH]1
8274,BRD4,0,1,0.5,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ccc3nsnc3c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ccc2nsnc2c1
55682,sEH,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nc3c(s2)CCCC3)nc(NCC(C)OC(C)(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)OC(C)(C)C.Cl,NCc1nc2c(s1)CCCC2
39403,HSA,0,0,0.41,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc(C(C)(C)C)s2)nc(Nc2nc(F)nc3nc[nH]c23)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1nnc(CN)s1.Cl,Nc1nc(F)nc2nc[nH]c12
2900,sEH,0,1,0.51,C#CCOc1cccc(CNc2nc(NCc3cc(F)cc(F)c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)c1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1cccc(CN)c1.Cl,NCc1cc(F)cc(F)c1
59075,sEH,0,0,0.41,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(Nc2cc(-c3cccc(Br)c3)no2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,Nc1cc(-c2cccc(Br)c2)no1
30732,BRD4,0,0,0.48,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncon2)nc(Nc2cccc(S(=O)(=O)NC(C)(C)C)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)NS(=O)(=O)c1cccc(N)c1,Cl.NCc1ncon1
40796,sEH,0,0,0.44,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncoc2C(C)(C)C)nc(Nc2ncc(Cl)nc2Cl)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1ocnc1CN.Cl,Nc1ncc(Cl)nc1Cl
32789,sEH,0,0,0.43,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@@H]2CCO[C@H]2c2ccnn2C)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cn1nccc1[C@@H]1OCC[C@H]1CN
29819,sEH,0,1,0.57,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(C)(C)C#N)cc2)nc(Nc2nc3cccc(Br)n3n2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C#N)c1ccc(N)cc1,Nc1nc2cccc(Br)n2n1
43735,HSA,0,0,0.42,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2sc3c(c2C#N)CCCC3)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,N#Cc1c(N)sc2c1CCCC2
50157,BRD4,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@H]2C[C@H](c3nnc(C(C)C)[nH]3)C[C@H]2O)nc(Nc2cccc(C(=O)OC)n2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)c1nnc([C@H]2C[C@H](CN)[C@H](O)C2)[nH]1,COC(=O)c1cccc(N)n1
52785,BRD4,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCC=C)nc(NCC(C)N2CCC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)N1CCC1,C=CCNC(=O)CN.Cl
59924,sEH,0,0,0.48,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(-c3nnn[nH]3)cc2)nc(NCC(C)S(C)=O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(C)=O,Cl.NCc1ccc(-c2nnn[nH]2)cc1
48527,sEH,0,0,0.46,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cccs2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,NCc1cccs1
37339,HSA,0,0,0.4,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(c2)OCO3)nc(Nc2cc(C(C)(C)C)ccc2O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1ccc(O)c(N)c1,Nc1ccc2c(c1)OCO2
59162,sEH,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(Nc2ccc(-c3ncc[nH]3)cc2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,Nc1ccc(-c2ncc[nH]2)cc1
48050,sEH,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOc2ccc(F)c(F)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Cl.NCCOc1ccc(F)c(F)c1
43316,sEH,0,0,0.46,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(O)c2ccncc2)nc(NCC(C)(C)CCC#N)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,Cl.Cl.NCC(O)c1ccncc1
41370,BRD4,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2ccc(C)nc2Cl)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)C(=O)N1CCCC1,Cc1ccc(N)c(Cl)n1
45529,HSA,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2ncc(Br)s2)nc(NCC(C)(C)CCS(C)(=O)=O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCS(C)(=O)=O.Cl,NCCc1ncc(Br)s1
6811,HSA,0,1,0.58,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(F)F)nc(Nc2cccc(C#C)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#Cc1cccc(N)c1,Cl.NCCOCC(F)F
54770,sEH,0,0,0.43,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(Nc2nc(C)c(C(=O)OCC)s2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)OC(C)(C)C.Cl,CCOC(=O)c1sc(N)nc1C
45097,HSA,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc3c(c2)c(C)nn3C)nc(NCC(C)(C)CCS(C)(=O)=O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCS(C)(=O)=O.Cl,Cc1nn(C)c2ncc(CN)cc12.Cl
48116,sEH,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cccc3cc[nH]c23)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Cl.NCc1cccc2cc[nH]c12
52438,HSA,0,0,0.48,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC(C)S(C)=O)nc(NCC(O)c2ccc(Cl)s2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CCN)S(C)=O,NCC(O)c1ccc(Cl)s1.O=C(O)C(F)(F)F
7624,HSA,0,1,0.53,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C#C)c2)nc(Nc2ncnc(=O)[nH]2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#Cc1cccc(N)c1,Nc1ncnc(=O)[nH]1
15872,sEH,0,1,0.58,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OCC=C)nc(Nc2nccc(OC)n2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCOC(C)CN,COc1ccnc(N)n1
19501,HSA,0,1,0.55,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCSCC=C)nc(NCC2CC(CC(N)=O)CO2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCSCCN,Cl.NCC1CC(CC(N)=O)CO1
17756,sEH,0,1,0.59,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC=C)nc(Nc2cc(C(C)(C)C)[nH]n2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCOCCN,CC(C)(C)c1cc(N)n[nH]1
59451,BRD4,0,0,0.44,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(Nc2nc3cc([N+](=O)[O-])ccc3[nH]2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,Nc1nc2cc([N+](=O)[O-])ccc2[nH]1
34446,BRD4,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2n[nH]c3c2CN(C(=O)OC(C)(C)C)C3(C)C)nc(Nc2nc(Br)cn3ccnc23)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1Cc2c(N)n[nH]c2C1(C)C,Nc1nc(Br)cn2ccnc12
12301,HSA,0,1,0.56,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=C)Cl)nc(Nc2ccc(N3CCC(N4CCOCC4)CC3)cc2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(Cl)CN.Cl,Nc1ccc(N2CCC(N3CCOCC3)CC2)cc1
31220,sEH,0,0,0.4,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccsc2)nc(Nc2cccc(S(=O)(=O)NC(C)(C)C)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)NS(=O)(=O)c1cccc(N)c1,Nc1ccsc1.O=C(O)C(=O)O
9128,sEH,0,1,0.57,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2nc(C)cc(C)n2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,Cc1cc(C)nc(N)n1
19270,HSA,0,1,0.5,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCSCC=C)nc(Nc2ccc(C)nc2Cl)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCSCCN,Cc1ccc(N)c(Cl)n1
8570,sEH,0,1,0.6,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2(C)CCC3(CC2)OCCO3)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,CC1(CN)CCC2(CC1)OCCO2
17835,BRD4,0,1,0.53,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC=C)nc(Nc2nnc(C(=O)OCC)o2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCOCCN,CCOC(=O)c1nnc(N)o1
49721,sEH,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(Nc2nc3cccc(Br)n3n2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)NC(=O)NCCN.Cl.Cl,Nc1nc2cccc(Br)n2n1
57790,HSA,0,0,0.44,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(Nc2n[nH]cc2C(=O)OC)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,COC(=O)c1c[nH]nc1N
1077,BRD4,0,1,0.54,C#CCOc1ccc(CNc2nc(NCc3nc4ccccc4s3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,NCc1nc2ccccc2s1
32616,BRD4,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOc2ccc(F)c(F)c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cl.NCCOc1ccc(F)c(F)c1
26063,sEH,0,1,0.59,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(O)c2ccsc2)nc(Nc2cccc(C(C)=O)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1cccc(N)c1,CC(O)(CN)c1ccsc1
