id,buildingblock1_smiles,buildingblock2_smiles,buildingblock3_smiles,molecule_smiles,protein_name,binds
237713127,O=C(O)CC1(CNC(=O)OCC2c3ccccc3-c3ccccc32)CCCCC1,COC(CN)C1CCCOC1,Nc1ccc(F)c(C(F)(F)F)c1,COC(CNc1nc(NCC2(CC(=O)N[Dy])CCCCC2)nc(Nc2ccc(F)c(C(F)(F)F)c2)n1)C1CCCOC1,BRD4,1
274831062,O=C(O)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1cccc(Cl)c1Cl,COc1ccccc1OCCCCN,Nc1cc(Cl)nnc1Cl,COc1ccccc1OCCCCNc1nc(Nc2cc(Cl)nnc2Cl)nc(N[C@@H](CC(=O)N[Dy])c2cccc(Cl)c2Cl)n1,BRD4,1
155394670,O=C(Nc1c(OC(F)(F)F)cccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cn1cncc1C(CN)N1CCCC1,NCCC(=O)NCc1ccncc1,Cn1cncc1C(CNc1nc(NCCC(=O)NCc2ccncc2)nc(Nc2c(OC(F)(F)F)cccc2C(=O)N[Dy])n1)N1CCCC1,HSA,1
88880265,O=C(N[C@@H](CC1CC1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCc1cc(C(F)(F)F)co1,NCCC1CCOC1,O=C(N[Dy])[C@H](CC1CC1)Nc1nc(NCCC2CCOC2)nc(NCc2cc(C(F)(F)F)co2)n1,BRD4,1
162315226,O=C(Nc1cc(Br)cnc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1nccnc1Br,Cn1ncc(C#N)c1N,Cn1ncc(C#N)c1Nc1nc(Nc2cc(Br)cnc2C(=O)N[Dy])nc(Nc2nccnc2Br)n1,HSA,1
197241364,O=C(Nc1ccc(Cl)c(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,CCc1cc(N)n[nH]1,CCc1cc(Nc2nc(Nc3ccc(Cl)c(C(=O)N[Dy])c3)nc(Nc3nc4ccccc4c4c3ncn4CC(C)C)n2)n[nH]1,HSA,1
65036722,N#Cc1ccc(C[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)cc1,NCC1CCN(c2ccncc2)CC1,COC(=O)c1c[nH]c(C(=O)OC)c1N,COC(=O)c1c[nH]c(C(=O)OC)c1Nc1nc(NCC2CCN(c3ccncc3)CC2)nc(N[C@H](Cc2ccc(C#N)cc2)C(=O)N[Dy])n1,HSA,1
101887142,O=C(N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCC1CCCC2(CCC2)C1O,COC1CCC(CCN)CC1,COC1CCC(CCNc2nc(NCC3CCCC4(CCC4)C3O)nc(N[C@@H](Cc3ccc([N+](=O)[O-])cc3)C(=O)N[Dy])n2)CC1,sEH,1
98767024,O=C(N[C@@H](Cc1ccc(F)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,N#Cc1cncnc1N,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1,N#Cc1cncnc1Nc1nc(Nc2nc(OCc3ccccc3)c3nc[nH]c3n2)nc(N[C@@H](Cc2ccc(F)cc2)C(=O)N[Dy])n1,HSA,0
242886604,O=C(O)COc1cccc(-c2csc(NC(=O)OCC3c4ccccc4-c4ccccc43)n2)c1,Nc1nc(-c2ccc(Cl)cc2)cs1,Nc1n[nH]c2ncccc12,O=C(COc1cccc(-c2csc(Nc3nc(Nc4nc(-c5ccc(Cl)cc5)cs4)nc(Nc4n[nH]c5ncccc45)n3)n2)c1)N[Dy],HSA,1
187997529,O=C(Nc1ccc(C(=O)O)cc1)OCC1c2ccccc2-c2ccccc21,Cl.NCCN1C(=O)c2ccccc2S1(=O)=O,Cc1cc(N)ccc1F,Cc1cc(Nc2nc(NCCN3C(=O)c4ccccc4S3(=O)=O)nc(Nc3ccc(C(=O)N[Dy])cc3)n2)ccc1F,BRD4,1
44883961,C[C@@]1(C(=O)O)CCCN1C(=O)OCC1c2ccccc2-c2ccccc21,COC1(CN)CCOC1.Cl,Nc1nc2nc[nH]c2c(=O)[nH]1,COC1(CNc2nc(Nc3nc4nc[nH]c4c(=O)[nH]3)nc(N3CCC[C@@]3(C)C(=O)N[Dy])n2)CCOC1,HSA,1
287568532,O=C(O)[C@@H]1Cc2ccccc2N1C(=O)OCC1c2ccccc2-c2ccccc21,Nc1nc(-c2cccnc2)cs1,COc1cnc(N)cn1,COc1cnc(Nc2nc(Nc3nc(-c4cccnc4)cs3)nc(N3c4ccccc4C[C@H]3C(=O)N[Dy])n2)cn1,HSA,1
75095949,O=C(NC(Cc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1ccncc1Cl,Cc1nn(C)c2ncc(CN)cc12.Cl,Cc1nn(C)c2ncc(CNc3nc(Nc4ccncc4Cl)nc(NC(Cc4ccccc4)C(=O)N[Dy])n3)cc12,BRD4,1
41665749,CS(=O)(=O)c1ccc(C(=O)O)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c1,COc1ccc(N)cc1OC,NCC(O)c1ccc(Cl)s1.O=C(O)C(F)(F)F,COc1ccc(Nc2nc(NCC(O)c3ccc(Cl)s3)nc(Nc3cc(S(C)(=O)=O)ccc3C(=O)N[Dy])n2)cc1OC,BRD4,1
108373597,O=C(N[C@@H](Cc1csc2ccccc12)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCc1nccn1-c1ccccc1,COc1ccncc1CN,COc1ccncc1CNc1nc(NCc2nccn2-c2ccccc2)nc(N[C@@H](Cc2csc3ccccc23)C(=O)N[Dy])n1,HSA,1
98313342,O=C(N[C@@H](Cc1ccc(F)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,COc1ccc(N)cc1Cl.Cl,Cl.Cl.NCc1ccncc1C(F)(F)F,COc1ccc(Nc2nc(NCc3ccncc3C(F)(F)F)nc(N[C@@H](Cc3ccc(F)cc3)C(=O)N[Dy])n2)cc1Cl,BRD4,0
214219554,O=C(Nc1cccc(I)c1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.Nc1ccc(O)cc1Cl,NCc1ccsc1,O=C(N[Dy])c1c(I)cccc1Nc1nc(NCc2ccsc2)nc(Nc2ccc(O)cc2Cl)n1,BRD4,1
69783551,N#Cc1cccc(C[C@H](CC(=O)O)NC(=O)OCC2c3ccccc3-c3ccccc32)c1,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,C=C(C)C(=O)NCCN.Cl,C=C(C)C(=O)NCCNc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(N[C@@H](CC(=O)N[Dy])Cc2cccc(C#N)c2)n1,sEH,0
94529893,O=C(N[C@@H](Cc1ccc(C(F)(F)F)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1c2c(cc3c1CCC3)CCC2,Nc1ncnc(=O)[nH]1,O=C(N[Dy])[C@H](Cc1ccc(C(F)(F)F)cc1)Nc1nc(Nc2ncnc(=O)[nH]2)nc(Nc2c3c(cc4c2CCC4)CCC3)n1,HSA,1
97689032,O=C(N[C@@H](Cc1ccc(F)c(F)c1)C(=O)O)OCC1c2ccccc2-c2ccccc21,NCC1(C2CC2)CCCO1,NCC1(c2ccc(Cl)cc2Cl)CCCC1,O=C(N[Dy])[C@H](Cc1ccc(F)c(F)c1)Nc1nc(NCC2(c3ccc(Cl)cc3Cl)CCCC2)nc(NCC2(C3CC3)CCCO2)n1,sEH,1
72085215,O=C(NC(CC1CCCCC1)C(=O)O)OCC1c2ccccc2-c2ccccc21,COC(=O)c1cc(N)ccc1Cl,Cl.Cl.NCC#Cc1cccnc1,COC(=O)c1cc(Nc2nc(NCC#Cc3cccnc3)nc(NC(CC3CCCCC3)C(=O)N[Dy])n2)ccc1Cl,BRD4,1
244991038,O=C(O)C[C@@H](Cc1ccc(C(F)(F)F)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,Nc1ccc2c(c1)CC(=O)N2,COc1ccnc(N)n1,COc1ccnc(Nc2nc(Nc3ccc4c(c3)CC(=O)N4)nc(N[C@@H](CC(=O)N[Dy])Cc3ccc(C(F)(F)F)cc3)n2)n1,HSA,0
69996359,N#Cc1cccc(C[C@H](CC(=O)O)NC(=O)OCC2c3ccccc3-c3ccccc32)c1,COc1ccc(N)cc1[N+](=O)[O-],CCSc1ccc(CN)cc1,CCSc1ccc(CNc2nc(Nc3ccc(OC)c([N+](=O)[O-])c3)nc(N[C@@H](CC(=O)N[Dy])Cc3cccc(C#N)c3)n2)cc1,sEH,1
101362461,O=C(N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,CCOC(=O)c1c(C)csc1N,CCOC(=O)c1c(C)csc1Nc1nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)nc(N[C@@H](Cc2ccc([N+](=O)[O-])cc2)C(=O)N[Dy])n1,BRD4,1
55958477,Cc1ccc(C(CC(=O)O)NC(=O)OCC2c3ccccc3-c3ccccc32)cc1,Cc1ccc(N)cc1Br,NCCC(=O)N1CCN(c2ccccn2)CC1,Cc1ccc(C(CC(=O)N[Dy])Nc2nc(NCCC(=O)N3CCN(c4ccccn4)CC3)nc(Nc3ccc(C)c(Br)c3)n2)cc1,sEH,1
188122753,O=C(Nc1ccc(C(=O)O)cc1)OCC1c2ccccc2-c2ccccc21,NCC1(CO)CC2C=CC1C2,COc1cc(CN)sn1.Cl.Cl,COc1cc(CNc2nc(NCC3(CO)CC4C=CC3C4)nc(Nc3ccc(C(=O)N[Dy])cc3)n2)sn1,HSA,1
34445953,COc1ccc(C(=O)O)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c1,Cl.NCc1nnc2ncccn12,Nc1ccc(C(=O)N2CCOCC2)cc1,COc1ccc(C(=O)N[Dy])c(Nc2nc(NCc3nnc4ncccn34)nc(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)c1,HSA,0
31569388,COc1cc(C(=O)O)c(NC(=O)OCC2c3ccccc3-c3ccccc32)cn1,Nc1nccc(-c2cccnc2)n1,NCc1cnns1,COc1cc(C(=O)N[Dy])c(Nc2nc(NCc3cnns3)nc(Nc3nccc(-c4cccnc4)n3)n2)cn1,HSA,1
162717435,O=C(Nc1cc(C(=O)O)cc(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21,Cc1ccc(C#N)cc1N,Cc1cccc(CCCN)n1,Cc1cccc(CCCNc2nc(Nc3cc(C(=O)O)cc(C(=O)N[Dy])c3)nc(Nc3cc(C#N)ccc3C)n2)n1,BRD4,1
97656916,O=C(N[C@@H](Cc1ccc(F)c(F)c1)C(=O)O)OCC1c2ccccc2-c2ccccc21,N#Cc1c(N)cccc1F,COC(=O)Cc1nc(N)sc1C,COC(=O)Cc1nc(Nc2nc(Nc3cccc(F)c3C#N)nc(N[C@@H](Cc3ccc(F)c(F)c3)C(=O)N[Dy])n2)sc1C,HSA,1
263989407,O=C(O)C[C@H](Cc1c(F)c(F)c(F)c(F)c1F)NC(=O)OCC1c2ccccc2-c2ccccc21,Cc1cc(C#N)c(N)s1,Nc1cc[nH]n1,Cc1cc(C#N)c(Nc2nc(Nc3cc[nH]n3)nc(N[C@H](CC(=O)N[Dy])Cc3c(F)c(F)c(F)c(F)c3F)n2)s1,BRD4,1
64401514,N#Cc1ccc(C[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)cc1,CCON(C)C(=O)CN.Cl,Nc1nc(Cl)c2[nH]cnc2n1,CCON(C)C(=O)CNc1nc(Nc2nc(Cl)c3[nH]cnc3n2)nc(N[C@H](Cc2ccc(C#N)cc2)C(=O)N[Dy])n1,HSA,1
72268968,O=C(NC(CC1CCCCC1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cc1cc(N)ccc1Cl,NCC1(O)CCSC1,Cc1cc(Nc2nc(NCC3(O)CCSC3)nc(NC(CC3CCCCC3)C(=O)N[Dy])n2)ccc1Cl,BRD4,0
80893033,O=C(NC1(C(=O)O)CCc2ccccc21)OCC1c2ccccc2-c2ccccc21,COc1ccc(O)c(N)c1,Cc1ccc(N)cc1Br,COc1ccc(O)c(Nc2nc(Nc3ccc(C)c(Br)c3)nc(NC3(C(=O)N[Dy])CCc4ccccc43)n2)c1,HSA,1
224501016,O=C(Nc1nc(Cl)ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,CC1(C)CC(CN)C(C)(C)O1,NCc1nc2ccccc2s1,CC1(C)CC(CNc2nc(NCc3nc4ccccc4s3)nc(Nc3nc(Cl)ccc3C(=O)N[Dy])n2)C(C)(C)O1,BRD4,1
285229507,O=C(O)[C@@H]1Cc2ccc(O)cc2CN1C(=O)OCC1c2ccccc2-c2ccccc21,Nc1cc(N2CCNCC2)ccc1[N+](=O)[O-],Cl.NCc1ccnc(C(N)=O)c1,NC(=O)c1cc(CNc2nc(Nc3cc(N4CCNCC4)ccc3[N+](=O)[O-])nc(N3Cc4cc(O)ccc4C[C@H]3C(=O)N[Dy])n2)ccn1,HSA,0
280540138,O=C(O)[C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21,Cl.NCC(F)(F)C(F)(F)F,Nc1nc(Cl)c2[nH]cnc2n1,O=C(N[Dy])[C@@H]1CCCN1c1nc(NCC(F)(F)C(F)(F)F)nc(Nc2nc(Cl)c3[nH]cnc3n2)n1,HSA,1
154242885,O=C(Nc1c(I)cccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCCn1cnc2sccc2c1=O,Nc1ccc2c(c1)COC2=O,O=C1OCc2cc(Nc3nc(NCCn4cnc5sccc5c4=O)nc(Nc4c(I)cccc4C(=O)N[Dy])n3)ccc21,BRD4,1
166915947,O=C(Nc1cc(C(=O)O)ccc1Cl)OCC1c2ccccc2-c2ccccc21,COCc1ccccc1CN,N#Cc1cccnc1N,COCc1ccccc1CNc1nc(Nc2cc(C(=O)N[Dy])ccc2Cl)nc(Nc2ncccc2C#N)n1,BRD4,1
25733751,CN(C(=O)OCC1c2ccccc2-c2ccccc21)[C@@H](CC1CCCCC1)C(=O)O,Cl.Nc1cc(O)ccn1,Cl.Cl.NCc1ccc2scnc2c1,CN(c1nc(NCc2ccc3scnc3c2)nc(Nc2cc(O)ccn2)n1)[C@@H](CC1CCCCC1)C(=O)N[Dy],BRD4,1
13858237,CC(C)(C)OC(=O)CCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,NCCc1ccncc1F,NCC1(c2ccc3c(c2)OCO3)CCCCC1,CC(C)(C)OC(=O)CCC(Nc1nc(NCCc2ccncc2F)nc(NCC2(c3ccc4c(c3)OCO4)CCCCC2)n1)C(=O)N[Dy],HSA,1
192054448,O=C(Nc1ccc(C(=O)O)cc1O)OCC1c2ccccc2-c2ccccc21,CS(=O)(=O)CC1(CN)CCOCC1.Cl,NCCS(=O)Cc1ccccc1,CS(=O)(=O)CC1(CNc2nc(NCCS(=O)Cc3ccccc3)nc(Nc3ccc(C(=O)N[Dy])cc3O)n2)CCOCC1,HSA,1
153602221,O=C(Nc1c(I)c(C(=O)O)c(I)c(C(=O)O)c1I)OCC1c2ccccc2-c2ccccc21,Nc1ncco1,Nc1nnn[nH]1,O=C(O)c1c(I)c(Nc2nc(Nc3nnn[nH]3)nc(Nc3ncco3)n2)c(I)c(C(=O)N[Dy])c1I,HSA,1
288023233,O=C(O)[C@H]1CC2CCCCC2N1C(=O)OCC1c2ccccc2-c2ccccc21,Cc1ccc([N+](=O)[O-])c(N)n1,Nc1ccc2nccn2c1,Cc1ccc([N+](=O)[O-])c(Nc2nc(Nc3ccc4nccn4c3)nc(N3C4CCCCC4C[C@@H]3C(=O)N[Dy])n2)n1,HSA,1
102226343,O=C(N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1ccc(F)c([N+](=O)[O-])c1,CCC1=NN(Cc2ccccc2C)C(=O)C1CCN,CCC1=NN(Cc2ccccc2C)C(=O)C1CCNc1nc(Nc2ccc(F)c([N+](=O)[O-])c2)nc(N[C@@H](Cc2ccc([N+](=O)[O-])cc2)C(=O)N[Dy])n1,sEH,1
180734859,O=C(Nc1ccc(Br)c(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21,Nc1ccc2ncccc2c1,Nc1ncnc(Cl)c1Cl,O=C(N[Dy])c1cc(Nc2nc(Nc3ccc4ncccc4c3)nc(Nc3ncnc(Cl)c3Cl)n2)ccc1Br,BRD4,1
167487442,O=C(Nc1cc(C(=O)O)ccc1Cl)OCC1c2ccccc2-c2ccccc21,NCc1c[nH]c2ccccc12,Nc1cc(Cl)nc(Cl)c1[N+](=O)[O-],O=C(N[Dy])c1ccc(Cl)c(Nc2nc(NCc3c[nH]c4ccccc34)nc(Nc3cc(Cl)nc(Cl)c3[N+](=O)[O-])n2)c1,HSA,1
19747464,CCC(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,CN(C)c1nc(Cl)c(CN)s1.Cl.Cl,CCOc1cc(N)ccn1,CCOc1cc(Nc2nc(NCc3sc(N(C)C)nc3Cl)nc(NC(C(=O)N[Dy])C(C)CC)n2)ccn1,BRD4,0
124073991,O=C(N[C@H](Cc1ccc(F)c(F)c1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1ccc2cnccc2c1,Cc1cc(CN)c(C)o1,Cc1cc(CNc2nc(Nc3ccc4cnccc4c3)nc(N[C@H](Cc3ccc(F)c(F)c3)C(=O)N[Dy])n2)c(C)o1,BRD4,0
59595442,Cc1cccc(C(=O)O)c1NC(=O)OCC1c2ccccc2-c2ccccc21,NCCC(O)C1CCCC1,Nc1nc(Cl)c2cn[nH]c2n1,Cc1cccc(C(=O)N[Dy])c1Nc1nc(NCCC(O)C2CCCC2)nc(Nc2nc(Cl)c3cn[nH]c3n2)n1,HSA,1
167398119,O=C(Nc1cc(C(=O)O)ccc1Cl)OCC1c2ccccc2-c2ccccc21,N#Cc1ccc(N)cc1C(F)(F)F,CC(O)(CN)c1ccsc1,CC(O)(CNc1nc(Nc2ccc(C#N)c(C(F)(F)F)c2)nc(Nc2cc(C(=O)N[Dy])ccc2Cl)n1)c1ccsc1,BRD4,1
159175369,O=C(Nc1cc(Br)cc(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21,CCOC(=O)c1ncccc1N,Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CCOC(=O)c1ncccc1Nc1nc(Nc2cc(Br)cc(C(=O)N[Dy])c2)nc(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,HSA,0
16539007,CC(C)(C)OCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,COC(=O)c1nc(Cl)c(Cl)nc1N,Cl.Cl.NCC1(c2ccncc2)CC1,COC(=O)c1nc(Cl)c(Cl)nc1Nc1nc(NCC2(c3ccncc3)CC2)nc(NC(COC(C)(C)C)C(=O)N[Dy])n1,HSA,0
130959996,O=C(N[C@H]1CC[C@@H](C(=O)O)C1)OCC1c2ccccc2-c2ccccc21,COCc1ccccc1CN,CC(CCN)S(C)=O,COCc1ccccc1CNc1nc(NCCC(C)S(C)=O)nc(N[C@H]2CC[C@@H](C(=O)N[Dy])C2)n1,BRD4,1
15964195,CC(C)(C)OC(=O)N1C[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)[C@H](C(=O)O)C1,N#Cc1cccc(N)n1,Nc1n[nH]c2ncccc12,CC(C)(C)OC(=O)N1C[C@@H](Nc2nc(Nc3cccc(C#N)n3)nc(Nc3n[nH]c4ncccc34)n2)[C@H](C(=O)N[Dy])C1,HSA,1
151394554,O=C(Nc1c(F)ccc(Br)c1C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1ncc(Cl)c(Cl)n1,CCOC(=O)c1nonc1N,CCOC(=O)c1nonc1Nc1nc(Nc2ncc(Cl)c(Cl)n2)nc(Nc2c(F)ccc(Br)c2C(=O)N[Dy])n1,HSA,1
129937567,O=C(N[C@H]1CCC[C@@H]1C(=O)O)OCC1c2ccccc2-c2ccccc21,COc1cncc(N)n1,Cc1cccc(N)c1Cl,COc1cncc(Nc2nc(Nc3cccc(C)c3Cl)nc(N[C@H]3CCC[C@@H]3C(=O)N[Dy])n2)n1,HSA,0
226416505,O=C(Nc1nc2cc(C(=O)O)ccc2[nH]1)OCC1c2ccccc2-c2ccccc21,Nc1ccc(Cl)c(F)c1,Nc1nncs1,O=C(N[Dy])c1ccc2[nH]c(Nc3nc(Nc4ccc(Cl)c(F)c4)nc(Nc4nncs4)n3)nc2c1,HSA,0
111504399,O=C(N[C@H](C(=O)O)C1CC1)OCC1c2ccccc2-c2ccccc21,Cc1cc(O)ccc1N,Cl.NCc1cc(Br)no1,Cc1cc(O)ccc1Nc1nc(NCc2cc(Br)no2)nc(N[C@H](C(=O)N[Dy])C2CC2)n1,BRD4,1
256047831,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(C(F)(F)F)cc1,CC(=O)c1ccc(N)c(F)c1,N#Cc1nc[nH]c1N,CC(=O)c1ccc(Nc2nc(Nc3[nH]cnc3C#N)nc(N[C@H](CC(=O)N[Dy])c3ccc(C(F)(F)F)cc3)n2)c(F)c1,BRD4,0
72449325,O=C(NC(CC1CCCCC1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCC(=O)NC1CCC1,Cc1ccc(C)c(CN)n1,Cc1ccc(C)c(CNc2nc(NCC(=O)NC3CCC3)nc(NC(CC3CCCCC3)C(=O)N[Dy])n2)n1,BRD4,1
160694680,O=C(Nc1cc(Br)ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCC(=O)NCc1ccncc1,Cl.NCC(=O)NCc1ccncc1,O=C(CNc1nc(NCC(=O)NCc2ccncc2)nc(Nc2cc(Br)ccc2C(=O)N[Dy])n1)NCc1ccncc1,HSA,1
72050067,O=C(NC(CC1CCCCC1)C(=O)O)OCC1c2ccccc2-c2ccccc21,CN(CC(F)(F)F)C(=O)CN.Cl,NCc1nc2ccccc2s1,CN(CC(F)(F)F)C(=O)CNc1nc(NCc2nc3ccccc3s2)nc(NC(CC2CCCCC2)C(=O)N[Dy])n1,BRD4,1
263375181,O=C(O)C[C@H](C/C=C/c1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21,NCc1ccccc1CN1CCCC1=O,Cc1cnc(F)c(CN)c1,Cc1cnc(F)c(CNc2nc(NCc3ccccc3CN3CCCC3=O)nc(N[C@@H](C/C=C/c3ccccc3)CC(=O)N[Dy])n2)c1,BRD4,1
267587239,O=C(O)C[C@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)OCC1c2ccccc2-c2ccccc21,Cl.NCc1nnc(-c2ccncc2)[nH]1,COC(=O)Cc1nc(N)sc1C,COC(=O)Cc1nc(Nc2nc(NCc3nnc(-c4ccncc4)[nH]3)nc(N[C@H](CC(=O)N[Dy])Cc3ccc(Cl)c(Cl)c3)n2)sc1C,HSA,1
26443231,COC(=O)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,COc1nc(Br)ccc1N,Nc1n[nH]c2c(Cl)cc([N+](=O)[O-])cc12,COC(=O)CC(Nc1nc(Nc2ccc(Br)nc2OC)nc(Nc2n[nH]c3c(Cl)cc([N+](=O)[O-])cc23)n1)C(=O)N[Dy],HSA,1
74717968,O=C(NC(Cc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCCn1cnnn1,Nc1cc(=O)[nH]c(=S)[nH]1,O=C(N[Dy])C(Cc1ccccc1)Nc1nc(NCCn2cnnn2)nc(Nc2cc(=O)[nH]c(=S)[nH]2)n1,HSA,1
245157428,O=C(O)C[C@@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CS(=O)(=O)Nc1ccc(-c2csc(N)n2)cc1,CC(C)(C)OC(=O)N1CCN(c2ccccc2Nc2nc(Nc3nc(-c4ccc(NS(C)(=O)=O)cc4)cs3)nc(N[C@@H](CC(=O)N[Dy])Cc3ccc(Cl)c(Cl)c3)n2)CC1,sEH,1
285059457,O=C(O)[C@@H]1Cc2ccc(O)cc2CN1C(=O)OCC1c2ccccc2-c2ccccc21,N#Cc1cc(N)ccc1F,Nc1ccc2c(c1)C(=O)CCC2,N#Cc1cc(Nc2nc(Nc3ccc4c(c3)C(=O)CCC4)nc(N3Cc4cc(O)ccc4C[C@H]3C(=O)N[Dy])n2)ccc1F,BRD4,0
16479897,CC(C)(C)OCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,CN(C)c1nc(Cl)c(CN)s1.Cl.Cl,CCN(CCCN)S(C)(=O)=O,CCN(CCCNc1nc(NCc2sc(N(C)C)nc2Cl)nc(NC(COC(C)(C)C)C(=O)N[Dy])n1)S(C)(=O)=O,BRD4,0
270461092,O=C(O)C[C@H](Cc1ccc(I)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,COc1ccc(O)c(N)c1,Cl.Cl.NCc1cc(=O)nc[nH]1,COc1ccc(O)c(Nc2nc(NCc3cc(=O)nc[nH]3)nc(N[C@H](CC(=O)N[Dy])Cc3ccc(I)cc3)n2)c1,HSA,0
112234581,O=C(N[C@H](C(=O)O)C1CCCC1)OCC1c2ccccc2-c2ccccc21,CC(=O)c1cccc(N)c1,Cc1ccc(C)c(CN)n1,CC(=O)c1cccc(Nc2nc(NCc3nc(C)ccc3C)nc(N[C@H](C(=O)N[Dy])C3CCCC3)n2)c1,BRD4,1
42251796,CS(=O)(=O)c1ccc(C(=O)O)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c1,Nc1cc(Cl)c(O)c(Cl)c1,NCCc1nccc(C2CC2)n1,CS(=O)(=O)c1ccc(C(=O)N[Dy])c(Nc2nc(NCCc3nccc(C4CC4)n3)nc(Nc3cc(Cl)c(O)c(Cl)c3)n2)c1,BRD4,1
257154462,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(Cl)cc1,CC(C)(CN)CCC#N,COc1cccc(-c2cc(N)on2)c1,COc1cccc(-c2cc(Nc3nc(NCC(C)(C)CCC#N)nc(N[C@H](CC(=O)N[Dy])c4ccc(Cl)cc4)n3)on2)c1,BRD4,0
251479597,O=C(O)C[C@@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,Nc1ccc(Cn2ccnc2)cc1,Cl.NCCN1C(=O)SC(=Cc2cccs2)C1=O,O=C(C[C@@H](Cc1ccc([N+](=O)[O-])cc1)Nc1nc(NCCN2C(=O)SC(=Cc3cccs3)C2=O)nc(Nc2ccc(Cn3ccnc3)cc2)n1)N[Dy],HSA,1
291556300,O=C(O)[C@H]1COCCN1C(=O)OCC1c2ccccc2-c2ccccc21,Cl.NCc1nc2ccccc2c(=O)[nH]1,COC(=O)c1cc(Cl)nc(Cl)c1N,COC(=O)c1cc(Cl)nc(Cl)c1Nc1nc(NCc2nc3ccccc3c(=O)[nH]2)nc(N2CCOC[C@@H]2C(=O)N[Dy])n1,HSA,1
227639790,O=C(Nc1nc2ccc(C(=O)O)cc2s1)OCC1c2ccccc2-c2ccccc21,Nc1nc(-c2ccc(F)cc2)cs1,Cl.Cn1cc(N)ccc1=O,Cn1cc(Nc2nc(Nc3nc(-c4ccc(F)cc4)cs3)nc(Nc3nc4ccc(C(=O)N[Dy])cc4s3)n2)ccc1=O,BRD4,0
